  PID  PPID STAT     ELAPSED    RSS COMMAND
24565 17881 Ss         00:20   2176 /bin/bash -c set -eu\012RAW=/Users/sab-mini/mission-recon-gddp/probe2-raw/A\012M=/Users/sab-mini/probe2-gddp/factory-home/.factory/missions/55968f99-be05-4990-b773-adf75730ced5\012ps -axo pid,ppid,state,etime,rss,command > "$RAW/ps-before-kill.txt"\012python3 - <<'PY' > "$RAW/captured-tree-pids.txt"\012import subprocess\012rows=[]\012for line in subprocess.check_output(['ps','-axo','pid=,ppid='],text=True).splitlines():\012 p,pp=map(int,line.split()); rows.append((p,pp))\012seen={19060}\012while True:\012 new={p for p,pp in rows if pp in seen}\012 if new <= seen: break\012 seen |= new\012print('\n'.join(map(str,sorted(seen))))\012PY\012kill -TERM 19060\012printf 'SIGTERM sent to PID 19060 at %s\n' "$(date -u +%Y-%m-%dT%H:%M:%SZ)" > "$RAW/kill-behavior.txt"\012sleep 5\012ps -axo pid,ppid,state,etime,rss,command > "$RAW/ps-5s-after-term.txt"\012while read -r p; do if kill -0 "$p" 2>/dev/null; then echo "survivor_5s=$p"; fi; done < "$RAW/captured-tree-pids.txt" >> "$RAW/kill-behavior.txt"\012cp -R "$M" "$RAW/mission-dir-immediate-snapshot"\012cp "$M/features.json" "$RAW/features-at-crash.json"\012cp "$M/state.json" "$RAW/state-at-crash.json"\012cp "$M/progress_log.jsonl" "$RAW/progress-at-crash.jsonl"\012if [ -f /Users/sab-mini/probe2-gddp/receiptsA.jsonl ]; then cp /Users/sab-mini/probe2-gddp/receiptsA.jsonl "$RAW/receipts-at-crash.jsonl"; else : > "$RAW/receipts-at-crash.jsonl"; fi\012{\012 echo '=== status main ==='; git -C /Users/sab-mini/probe2-gddp/repoA status --short --branch\012 echo '=== status worktree ==='; git -C /Users/sab-mini/probe2-gddp/repoA-wt-probe2a status --short --branch\012 echo '=== log all ==='; git -C /Users/sab-mini/probe2-gddp/repoA log --all --graph --decorate --oneline\012 echo '=== branches ==='; git -C /Users/sab-mini/probe2-gddp/repoA branch -avv\012 echo '=== worktrees ==='; git -C /Users/sab-mini/probe2-gddp/repoA worktree list --porcelain\012 echo '=== reflog all ==='; git -C /Users/sab-mini/probe2-gddp/repoA reflog --all --date=iso\012} > "$RAW/git-at-crash.txt"\012sleep 15\012ps -axo pid,ppid,state,etime,rss,command > "$RAW/ps-20s-after-term.txt"\012while read -r p; do\012  if kill -0 "$p" 2>/dev/null; then echo "survivor_20s=$p" >> "$RAW/kill-behavior.txt"; kill -KILL "$p" 2>/dev/null || true; echo "SIGKILL_sent=$p" >> "$RAW/kill-behavior.txt"; fi\012done < "$RAW/captured-tree-pids.txt"\012cat "$RAW/kill-behavior.txt"
24573     1 S          00:20  24512 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
24574     1 S          00:20  24352 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
24580     1 S          00:15  23504 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
24582     1 S          00:15  13040 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
24584     1 S          00:15  23072 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
24586     1 S          00:15  24160 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
24589     1 S          00:15  12528 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
24594     1 S          00:15  24096 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
24595     1 S          00:15  24096 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
24598     1 S          00:15  23424 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
24600     1 S          00:15  12496 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
24601     1 S          00:15  12480 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
24602     1 S          00:15  12560 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
24603     1 S          00:15  12480 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
24625 24565 R          00:00   1824 ps -axo pid,ppid,state,etime,rss,command
24925     1 S    05-22:11:19   2096 /usr/bin/ssh-agent -l
24990     1 Ss   01-00:31:24   2512 /usr/libexec/applekeystored
25296     1 Ss      20:11:05  29600 /System/Library/CoreServices/Software Update.app/Contents/Resources/softwareupdated
25297     1 Ss      20:11:05   8784 /System/Library/PrivateFrameworks/MobileAssetDaemon.framework/Versions/A/XPCServices/com.apple.MobileAsset.DownloadService.Builtin.xpc/Contents/MacOS/com.apple.MobileAsset.DownloadService.Builtin
25298     1 Ss      20:11:04   7824 /System/Library/PrivateFrameworks/MobileSoftwareUpdate.framework/Support/softwareupdated
25299     1 Ss      20:11:04   4016 /System/Library/PrivateFrameworks/MobileSoftwareUpdate.framework/Versions/A/XPCServices/com.apple.MobileSoftwareUpdate.CleanupPreparePathService.xpc/Contents/MacOS/com.apple.MobileSoftwareUpdate.CleanupPreparePathService
25344     1 Ss      20:10:31   2960 /System/Library/PrivateFrameworks/StreamingZip.framework/Versions/A/XPCServices/com.apple.StreamingUnzipService.privileged.xpc/Contents/MacOS/com.apple.StreamingUnzipService.privileged
25345     1 Ss      20:10:28  44672 /System/Library/PrivateFrameworks/UIFoundation.framework/Versions/A/XPCServices/nsattributedstringagent.xpc/Contents/MacOS/nsattributedstringagent
25346     1 S       20:10:28   3328 /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/HIServices.framework/Versions/A/XPCServices/com.apple.hiservices-xpcservice.xpc/Contents/MacOS/com.apple.hiservices-xpcservice
25347     1 S       20:10:28   3424 /usr/sbin/cfprefsd agent
25351     1 S       20:10:28   2784 /System/Library/Frameworks/MediaAccessibility.framework/Versions/A/XPCServices/com.apple.accessibility.mediaaccessibilityd.xpc/Contents/MacOS/com.apple.accessibility.mediaaccessibilityd
25352     1 S       20:10:27  40896 /System/Library/PrivateFrameworks/SoftwareUpdate.framework/Resources/SoftwareUpdateNotificationManager.app/Contents/MacOS/SoftwareUpdateNotificationManager
25353     1 Ss      20:10:27  52464 /System/Library/PrivateFrameworks/UIFoundation.framework/Versions/A/XPCServices/nsattributedstringagent.xpc/Contents/MacOS/nsattributedstringagent
25360     1 Ss      20:10:27   2784 /usr/libexec/uarpassetmanagerd
25361     1 Ss      20:10:27   4496 /System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/XPCServices/UARPUpdaterServiceDisplay.xpc/Contents/MacOS/UARPUpdaterServiceDisplay
25363     1 Ss      20:10:27   2928 /System/Library/PrivateFrameworks/UARPAssetManager.framework/XPCServices/UARPAssetManagerServiceMobileAsset.xpc/Contents/MacOS/UARPAssetManagerServiceMobileAsset
25365     1 S       20:10:26  11296 /System/Library/PrivateFrameworks/CoreCDP.framework/Versions/A/Resources/cdpd
25381     1 Ss   01-06:41:58   5824 /usr/libexec/sandboxd
25855     1 Ss   01-00:31:23   8192 /usr/libexec/amfid
25890     1 Ss   01-00:31:23   2896 /System/Library/Frameworks/PCSC.framework/Versions/A/XPCServices/com.apple.ctkpcscd.xpc/Contents/MacOS/com.apple.ctkpcscd
27155     1 S       19:57:18  42896 /System/Library/PrivateFrameworks/DataAccess.framework/Support/dataaccessd
28578     1 Ss   02-12:38:32  96816 /opt/homebrew/lib/node_modules/cline/bin/.cline --cline-hub-daemon --cwd /Users/sab-mini/.config/agent-bus --host 127.0.0.1 --port 25463 --pathname /hub
28997 28578 S    02-12:36:52  19472 node /opt/homebrew/lib/node_modules/cline/node_modules/@cline/cli-darwin-arm64/extensions/plugin-sandbox-bootstrap.js
29084 28578 S    02-12:36:23  19440 node /opt/homebrew/lib/node_modules/cline/node_modules/@cline/cli-darwin-arm64/extensions/plugin-sandbox-bootstrap.js
29358     1 Ss      19:44:05   3264 /usr/libexec/microstackshot
31536     1 Ss      12:13:46    480 /usr/libexec/dirhelper
32040     1 S    05-11:10:21   2592 /usr/sbin/distnoted agent
32809     1 S       12:04:56  23696 /System/iOSSupport/System/Library/PrivateFrameworks/HomeEnergyDaemon.framework/Support/homeenergyd
34030     1 Ss      03:27:07   3664 /System/Library/PrivateFrameworks/CoreKDL.framework/Support/corekdld
34511     1 S    01-05:42:32  29472 /System/Library/PrivateFrameworks/AppleMediaServices.framework/Resources/amsaccountsd
34772     1 S    03-03:19:53  44848 /Applications/Tailscale.app/Contents/MacOS/Tailscale
34776     1 Ss   03-03:19:52  79984 /Library/SystemExtensions/BE886BF2-0CFB-4A35-B65B-579BDF5FD842/io.tailscale.ipn.macsys.network-extension.systemextension/Contents/MacOS/io.tailscale.ipn.macsys.network-extension
34824     1 Ss      01:45:47   8016 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
35961     1 Ss   01-00:29:06   8176 /System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XprotectService.xpc/Contents/MacOS/XprotectService
36074     1 Ss   01-00:29:05   2432 /System/Library/CoreServices/ReportCrash daemon
36162     1 S       11:35:36  14080 /System/Library/Frameworks/ManagedAppDistribution.framework/Support/managedappdistributionagent
36163     1 Ss      11:35:36  13376 /System/Library/Frameworks/ManagedAppDistribution.framework/Support/managedappdistributiond
36164     1 Ss      11:35:36   5616 /System/Library/PrivateFrameworks/ManagedBackgroundAssets.framework/Versions/A/XPCServices/Managed Background Assets Helper Service.xpc/Contents/MacOS/Managed Background Assets Helper Service
36165     1 Ss      11:35:34   3616 /System/Library/PrivateFrameworks/MobileInstallation.framework/XPCServices/com.apple.MobileInstallationHelperService.xpc/Contents/MacOS/com.apple.MobileInstallationHelperService
36166     1 S       11:35:33   4448 /usr/libexec/backgroundassets.user
36176     1 Ss      11:35:32   3120 /System/Library/PrivateFrameworks/StreamingZip.framework/Versions/A/XPCServices/com.apple.StreamingUnzipService.xpc/Contents/MacOS/com.apple.StreamingUnzipService
36178     1 S       11:35:31   4848 /usr/libexec/pkd
36179     1 Ss      11:35:31   4640 /System/Library/PrivateFrameworks/MobileInstallation.framework/Support/appinstalld
36183     1 S       11:35:30   5408 /usr/libexec/MTLAssetUpgraderD
36184     1 S       11:35:30   3728 /System/Library/Frameworks/MediaExtension.framework/Versions/A/Helpers/MENotificationAgent
36185     1 S       11:35:30  18768 /System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Support/BackgroundTaskManagementAgent.app/Contents/MacOS/BackgroundTaskManagementAgent
36186     1 Ss      11:35:30   8352 /System/Library/PrivateFrameworks/SiriSuggestionsSupport.framework/Versions/A/XPCServices/SiriSuggestionsBookkeepingService.xpc/Contents/MacOS/SiriSuggestionsBookkeepingService
36188     1 Ss      11:35:30   3088 /System/Library/PrivateFrameworks/AppStoreDaemon.framework/Versions/A/XPCServices/com.apple.AppStoreDaemon.StorePrivilegedTaskService.xpc/Contents/MacOS/com.apple.AppStoreDaemon.StorePrivilegedTaskService
36190     1 S       11:35:29  10400 /usr/libexec/trustd --agent
36707     1 S       19:17:35  10704 /usr/libexec/filevaultd
36708     1 S       19:17:35  14832 /System/Library/PrivateFrameworks/GeoAnalytics.framework/geoanalyticsd
36709     1 S       19:17:35  20416 /System/Cryptexes/App/usr/libexec/AuthenticationServicesAgent
36710     1 S       19:17:35   5904 /usr/libexec/keychainsharingmessagingd
36727     1 Ss      01:43:39   4096 /System/Library/PrivateFrameworks/FindMyDevice.framework/XPCServices/FindMyDeviceSharedConfigurationXPCService.xpc/Contents/MacOS/FindMyDeviceSharedConfigurationXPCService
36747     1 Ss      01:43:38  14432 /System/Library/PrivateFrameworks/AuthKit.framework/Versions/A/Support/akd
38675     1 S    01-05:13:11  83008 /System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/suggestd
38739     1 S    01-05:12:48  31456 /System/Library/PrivateFrameworks/HearingCore.framework/heard
39107     1 Ss      11:11:48   3264 /usr/libexec/griddatad
39108     1 Ss      11:11:48   7616 /System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XProtectUpdateService.xpc/Contents/MacOS/XProtectUpdateService
39121     1 Ss      11:11:31   3184 /usr/libexec/tzd
39157     1 S       11:11:00   8608 /usr/libexec/metrickitd
39184     1 S       11:10:37  11008 /System/Library/PrivateFrameworks/SiriTTSService.framework/sirittsd
39185     1 Ss      11:10:37   2816 /System/Library/PrivateFrameworks/AppleNeuralEngine.framework/XPCServices/ANEStorageMaintainer.xpc/Contents/MacOS/ANEStorageMaintainer
39199     1 Ss      11:10:21  12656 /System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/XPCServices/media-indexer.xpc/Contents/MacOS/media-indexer
39200     1 Ss      11:10:21   3936 /System/Library/PrivateFrameworks/MobileAccessoryUpdater.framework/XPCServices/UARPUpdaterServiceLegacyAudio.xpc/Contents/MacOS/UARPUpdaterServiceLegacyAudio
39201     1 Ss      11:10:21   2240 /System/Library/PrivateFrameworks/AppleNeuralEngine.framework/XPCServices/ANEStorageMaintainer.xpc/Contents/MacOS/ANEStorageMaintainer
39202     1 S       11:10:21  32592 /System/Library/PrivateFrameworks/AMPLibrary.framework/Versions/A/Support/AMPLibraryAgent --launchd
39203     1 S       11:10:21   6112 /System/Library/PrivateFrameworks/PodcastServices.framework/XPCServices/PodcastContentService.xpc/Contents/MacOS/PodcastContentService
39204     1 S       11:10:20   6592 /System/Library/PrivateFrameworks/BookKit.framework/Versions/A/XPCServices/com.apple.BKAgentService.xpc/Contents/MacOS/com.apple.BKAgentService
39205     1 Ss      11:10:20   1936 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
39206     1 S       11:10:20   5968 /System/Library/PrivateFrameworks/AMPLibrary.framework/Versions/A/Support/AMPArtworkAgent --launchd
39309     1 Ss      11:09:00   1920 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
39766     1 S       01:40:41  11216 /System/Library/CoreServices/appplaceholdersyncd
39866     1 S    02-23:03:31  32288 /Applications/Gemini.app/Contents/Helpers/GeminiAppLauncher.app/Contents/MacOS/GeminiAppLauncher
39879     1 S    02-23:03:29   6512 /Applications/Gemini.app/Contents/Helpers/crashpad_handler --database=/Users/sab-mini/Library/Application Support/com.google.GeminiMacOS.launcher/Crashpad --metrics-dir=/Users/sab-mini/Library/Application Support/com.google.GeminiMacOS.launcher/Crashpad --url=https://clients2.google.com/cr/report --annotation=prod=GdmJanus --annotation=ver=1.92.01.0 --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/preinstall_20260714-212634.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/diagnostic20260720-224942.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/launcher20260801-162318-96FF.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/preinstall_20260701-120119.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/preinstall_20260728-182457.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/launcher20260721-170014.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/install_20260630-135846.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/install_20260721-161020.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/install_20260707-152215.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/install_20260728-182458.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/diagnostic20260801-162318-FA91.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/install_20260804-164516.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/diagnostic20260721-170014.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/launcher20260801-121129-A009.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/launcher20260728-182503-1DFD.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/install_20260701-120119.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/launcher20260720-224943.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/install_20260714-212634.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/diagnostic20260718-020212.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/diagnostic20260801-121129-2108.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/preinstall_20260804-164516.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/preinstall_20260721-161019.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/launcher20260804-164521-7D73.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/preinstall_20260707-152214.log --attachment=/Users/sab-mini/Library/Caches/com.google.GeminiMacOS/Logs/preinstall_20260630-135845.log --handshake-fd=5
41342     1 S       10:53:06  12064 /System/Library/PrivateFrameworks/JetCore.framework/Support/jetpackassetd
41698     1 Ss   02-00:43:39  13408 /usr/sbin/smbd
41734     1 Ss      18:44:43   5280 /System/Library/PrivateFrameworks/CoreSpeech.framework/Versions/A/XPCServices/CoreSpeechXPC.xpc/Contents/MacOS/CoreSpeechXPC
42771     1 S    02-07:14:00  16608 /usr/libexec/linkd
46146     1 S    02-11:43:28  33616 /System/Library/CoreServices/RemoteManagement/SSMenuAgent.app/Contents/MacOS/SSMenuAgent
47410     1 Ss      18:27:13   8304 /System/Library/PrivateFrameworks/TelephonyUtilities.framework/XPCServices/com.apple.FaceTime.FTConversationService.xpc/Contents/MacOS/com.apple.FaceTime.FTConversationService
47457     1 S       18:26:27   3424 /usr/sbin/cfprefsd agent
47458     1 S       18:26:27   3360 /usr/sbin/cfprefsd agent
47459     1 S       18:26:27   3408 /usr/sbin/cfprefsd agent
47460     1 S       18:26:27   6752 /usr/libexec/dprivacyd
47464     1 S       18:26:27  20848 /System/Library/PrivateFrameworks/CoreParsec.framework/parsecd
47474     1 S       18:26:26   3328 /usr/sbin/cfprefsd agent
47475     1 S       18:26:26   3440 /usr/sbin/cfprefsd agent
47477     1 S       18:26:26   3200 /usr/sbin/cfprefsd agent
47481     1 S       18:26:25   3456 /usr/sbin/cfprefsd agent
47486     1 Ss      18:26:24  10528 /usr/libexec/wifianalyticsd
47488     1 Ss      18:26:24   4512 /usr/libexec/mmaintenanced
47492     1 S       18:26:24   3312 /usr/sbin/cfprefsd agent
47493     1 Ss      18:26:24   4960 /usr/libexec/aneuserd
47494     1 S       18:26:24   3296 /usr/sbin/cfprefsd agent
47498     1 S       18:26:22  13680 /System/Cryptexes/App/usr/libexec/SafariBookmarksSyncAgent
47501     1 Ss      18:26:22   4352 /usr/libexec/dprivacyd
47515     1 S       18:26:05  18400 /System/Library/PrivateFrameworks/AvatarPersistence.framework/Support/avatarsd
47516     1 S       18:26:05  21472 /System/Library/PrivateFrameworks/ContactsDonation.framework/Versions/A/Support/contactsdonationagent
47692     1 Ss      18:25:30   9264 /System/Library/PrivateFrameworks/MediaAnalysisAccess.framework/Versions/A/XPCServices/mediaanalysisd-access.xpc/Contents/MacOS/mediaanalysisd-access
48904     1 S       18:18:41  10352 /System/Library/PrivateFrameworks/iCloudNotification.framework/iCloudNotificationAgent
48905     1 S       18:18:41  17536 /usr/libexec/appleaccountd
49157     1 S    01-00:23:29  16272 /usr/libexec/proactived
49158     1 S    01-00:23:29  25280 /System/Library/PrivateFrameworks/IntelligenceFlowContextRuntime.framework/Versions/A/intelligencecontextd
49159     1 S    01-00:23:28   7856 /System/Library/CoreServices/pbs
49774     1 Ss      09:43:36   6832 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
49800     1 Ss   01-00:21:06   7216 /usr/libexec/countryd
49982     1 Ss   01-00:20:16   3376 /usr/libexec/hidd
49985     1 Ss   01-00:20:15   9424 /usr/libexec/biometrickitd --launchd
49986     1 Ss   01-00:20:15  13632 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
49987     1 S    01-00:20:15  25968 /System/Library/PrivateFrameworks/CacheDelete.framework/deleted
49988     1 Ss   01-00:20:15   4656 /usr/libexec/colorsync.displayservices
49989     1 Ss   01-00:20:15   1872 /System/Library/Frameworks/ColorSync.framework/Versions/A/XPCServices/com.apple.ColorSyncXPCAgent.xpc/Contents/MacOS/com.apple.ColorSyncXPCAgent
49990     1 Ss   01-00:20:15   3728 /usr/libexec/colorsyncd
49991     1 Ss   01-00:20:15  56256 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTEncoderXPCService.xpc/Contents/MacOS/VTEncoderXPCService
49992     1 S    01-00:20:15   5104 /System/Library/Frameworks/ColorSync.framework/Support/colorsync.useragent
49993     1 Ss   01-00:20:15   1808 /System/Library/Frameworks/ColorSync.framework/Versions/A/XPCServices/com.apple.ColorSyncXPCAgent.xpc/Contents/MacOS/com.apple.ColorSyncXPCAgent
49996     1 S    01-00:20:13   7360 /System/Library/PrivateFrameworks/IntlPreferences.framework/Support/localizationswitcherd
49997     1 Ss   01-00:20:13  18384 /usr/libexec/storagekitd
49998     1 Ss   01-00:20:13  14064 /usr/libexec/fskitd
50000     1 Ss   01-00:20:13   3920 /System/Library/PrivateFrameworks/CacheDelete.framework/deleted_helper
50001     1 Ss   01-00:20:13   5728 /usr/libexec/containermanagerd_system --runmode=privileged --user-container-mode=current --bundle-container-mode=global --bundle-container-owner=_appinstalld --system-container-mode=none
50002     1 Ss   01-00:20:13   6544 /usr/libexec/AssetCache/AssetCache
50003     1 Ss   01-00:20:13  18720 /System/Library/PrivateFrameworks/CloudKitDaemon.framework/Support/cloudd --system
50004     1 S    01-00:20:13  19888 /System/Library/Frameworks/QuickLookThumbnailing.framework/Support/com.apple.quicklook.ThumbnailsAgent
50005     1 S    01-00:20:13   3728 /System/Library/PrivateFrameworks/GeoServices.framework/geodMachServiceBridge
50006     1 Ss   01-00:20:13   2704 /System/Library/PrivateFrameworks/AssetCacheServicesExtensions.framework/XPCServices/AssetCacheTetheratorService.xpc/Contents/MacOS/AssetCacheTetheratorService
50020     1 S    01-00:20:00  20240 /System/Library/CoreServices/talagentd
50911     1 Ss   01-00:19:52  12368 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
50917     1 Ss   01-00:19:52  14880 /System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XProtectBridgeService.xpc/Contents/MacOS/XProtectBridgeService
51831     1 S    05-08:28:58   3072 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdwrite
52211     1 S    02-11:34:01  21504 /System/Library/PrivateFrameworks/PassKitCore.framework/passd
52231     1 S    02-11:33:55   2608 /usr/sbin/distnoted agent
53002     1 S       17:52:07   2832 /System/Library/PrivateFrameworks/IntelligenceTasksEngine.framework/Support/intelligencetasksd
53048     1 Ss      17:51:15   2816 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
53049     1 Ss      17:51:15  13056 /System/Library/PrivateFrameworks/MediaConversionService.framework/Versions/A/XPCServices/com.apple.photos.ImageConversionService.xpc/Contents/MacOS/com.apple.photos.ImageConversionService
53050     1 S       17:51:14  34064 /System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/managedcorespotlightd
53111     1 S       17:50:20  20144 /System/Library/PrivateFrameworks/ContinuousDialogManagerService.framework/assistant_cdmd
53775     1 S    01-00:16:24  30192 /System/Library/Services/AppleSpell.service/Contents/MacOS/AppleSpell
53776     1 S    01-00:16:24  13712 /usr/libexec/keyboardservicesd
53820     1 Ss      17:46:12   3872 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/MacOS/XProtect
53821     1 Ss      17:46:12   6768 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/XPCServices/XProtectPluginService.xpc/Contents/MacOS/XProtectPluginService
53841     1 S       17:45:50   3936 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/MacOS/XProtect
53847     1 S       17:45:49   6896 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/XPCServices/XProtectPluginService.xpc/Contents/MacOS/XProtectPluginService
54704     1 S    01-00:11:09  10720 /usr/libexec/inputanalyticsd
54705     1 S    01-00:11:09  13680 /System/Library/PrivateFrameworks/IntelligencePlatformCore.framework/Versions/A/intelligenceplatformd
54706     1 S    01-00:11:09  10416 /System/Library/PrivateFrameworks/Stickers.framework/Support/stickersd
55473     1 Ss   01-00:06:52   3040 /usr/libexec/smd
55474     1 Ss   01-00:06:52  10224 /System/Library/PrivateFrameworks/BackgroundTaskManagement.framework/Resources/backgroundtaskmanagementd -daemon
55480     1 S    01-00:06:50 192176 /Applications/Factory.app/Contents/MacOS/factory-desktop
